time_min,t_target_c,t_c,t_sec_c,log_leak_mbar_l_s,heater_v,time_h
0.1517,17.0,17.0,21.730825,-11.305877,0.0,0.0025283333333333334
0.260124,20.0,20.0,21.786728,-11.305047,0.0,0.0043354000000000005
0.351831,20.0,20.0,21.789097,-11.305526,0.0,0.00586385
0.443459,20.0,20.0,21.725613,-11.305622,0.0,0.007390983333333333
0.535199,20.0,20.0,21.758777,-11.305398,0.0,0.008919983333333333
0.626604,20.0,20.0,21.835049,-11.305462,0.0,0.0104434
0.717992,20.0,20.0,21.811836,-11.305845,0.0,0.011966533333333333
0.809715,20.0,20.0,21.792413,-11.30543,0.0,0.013495249999999999
0.901353,20.0,20.0,21.790044,-11.30543,0.0,0.015022549999999999
0.992734,20.0,20.0,21.816574,-11.305653,0.0,0.016545566666666667
1.084107,20.0,20.0,21.816574,-11.30492,0.0,0.01806845
1.176074,20.0,20.0,21.818942,-11.30559,0.0,0.019601233333333336
1.267487,20.0,20.0,21.828417,-11.305717,0.0,0.021124783333333334
1.359056,20.0,20.0,21.84405,-11.30543,0.0,0.022650933333333335
1.450761,20.0,20.0,21.857788,-11.310184,0.0,0.02417935
1.542754,20.0,20.0,21.835049,-11.305813,0.0,0.025712566666666666
1.63431,20.0,20.0,21.829365,-11.307951,0.0,0.0272385
1.725797,20.0,20.0,21.820364,-11.305398,0.0,0.028763283333333334
1.817405,20.0,20.0,21.836471,-11.307344,0.0,0.030290083333333332
1.909043,20.0,20.0,21.853998,-11.305239,0.0,0.03181738333333333
2.000748,20.003741,20.003741,21.841681,-11.302942,0.0,0.0333458
2.092685,20.463425,20.463425,21.84784,-11.305685,0.0,0.03487808333333333
2.184571,20.922856,20.922856,21.794782,-11.306738,0.0,0.03640951666666667
2.276326,21.381628,21.381628,21.824627,-11.30476,0.0,0.037938766666666665
2.368525,21.842624,21.842624,21.836944,-11.306993,0.039861,0.039475416666666666
2.461126,22.305629,22.305629,21.838365,-11.305685,0.092751,0.04101876666666667
2.553582,22.767908,22.767908,21.828891,-11.305462,0.14826,0.0425597
2.646137,23.230687,23.230687,21.832207,-11.305813,0.200855,0.04410228333333333
2.73852,23.692601,23.692601,21.808994,-11.30559,0.256377,0.045641999999999995
2.830979,24.154895,24.154895,21.809468,-11.306292,0.313292,0.04718298333333334
2.923683,24.618417,24.618417,21.837892,-11.305781,0.364567,0.04872805
3.016128,25.08064,25.08064,21.821311,-11.305909,0.416558,0.0502688
3.108618,25.54309,25.54309,21.858735,-11.306547,0.468467,0.0518103
3.20104,26.005198,26.005198,21.820837,-11.305845,0.525793,0.053350666666666664
3.293766,26.468829,26.468829,21.813258,-11.305271,0.582267,0.0548961
3.386399,26.931997,26.931997,21.823206,-11.301793,0.634798,0.05643998333333333
3.478832,27.394161,27.394161,21.792887,-11.305717,0.686836,0.057980533333333334
3.571291,27.856457,27.856457,21.783886,-11.305622,0.743212,0.05952151666666667
3.663825,28.319123,28.319123,21.794782,-11.305366,0.798009,0.06106375
3.756256,28.781279,28.781279,21.805204,-11.305781,0.848912,0.06260426666666667
3.848898,29.24449,29.24449,21.831259,-11.305494,0.904473,0.0641483
3.941368,29.70684,29.70684,21.891421,-11.304632,0.952589,0.06568946666666667
4.033836,30.169179,30.169179,21.893316,-11.305366,1.004701,0.0672306
4.126284,30.631418,30.631418,21.944949,-11.305526,1.053561,0.0687714
4.218748,31.093741,31.093741,21.960106,-11.305239,1.106319,0.07031246666666666
4.311456,31.55728,31.55728,22.014578,-11.305526,1.152842,0.0718576
4.404086,32.020432,32.020432,22.099832,-11.305302,1.201049,0.07340143333333334
4.4969,32.484501,32.484501,22.159506,-11.305079,1.243636,0.07494833333333334
4.58935,32.946748,32.946748,22.235752,-11.306387,1.284502,0.07648916666666666
4.681778,33.408892,33.408892,22.341351,-11.305302,1.329895,0.07802963333333333
4.77425,33.871248,33.871248,22.506122,-11.30543,1.366132,0.07957083333333334
4.866693,34.333467,34.333467,22.677023,-11.305972,1.400682,0.08111154999999999
4.959161,34.795805,34.795805,22.814767,-11.305494,1.435031,0.08265268333333334
5.051271,35.256355,35.256355,23.059918,-11.305653,1.463242,0.08418785
5.143753,35.718764,35.718764,23.311638,-11.305047,1.485247,0.08572921666666668
5.236201,36.181004,36.181004,23.613439,-11.305111,1.505676,0.08727001666666667
5.328633,36.643166,36.643166,23.907118,-11.305207,1.521898,0.08881055
5.421084,37.105418,37.105418,24.283443,-11.304282,1.52865,0.0903514
5.513739,37.568696,37.568696,24.673342,-11.305558,1.540279,0.09189565000000001
5.606241,38.031207,38.031207,25.167014,-11.305143,1.540843,0.09343735
5.699175,38.495874,38.495874,25.659044,-11.305813,1.536236,0.09498625000000001
5.791943,38.959716,38.959716,26.150615,-11.304696,1.52766,0.09653238333333333
5.884304,39.42152,39.42152,26.708462,-11.30677,1.517805,0.09807173333333334
5.976797,39.883987,39.883987,27.310562,-11.305271,1.502763,0.09961328333333334
6.069202,40.346009,40.346009,27.941059,-11.305494,1.479647,0.10115336666666666
6.161728,40.808638,40.808638,28.589542,-11.305462,1.458043,0.10269546666666667
6.254411,41.272057,41.272057,29.268681,-11.303548,1.428633,0.10424018333333333
6.347142,41.73571,41.73571,29.986879,-11.305111,1.400271,0.1057857
6.440045,42.200225,42.200225,30.755331,-11.305622,1.359737,0.10733408333333333
6.532317,42.661587,42.661587,31.479561,-11.305558,1.323842,0.10887195
6.624736,43.123681,43.123681,32.249508,-11.306036,1.28823,0.11041226666666668
6.717654,43.588272,43.588272,33.053588,-11.305239,1.249972,0.11196089999999999
6.810172,44.050862,44.050862,33.855187,-11.30559,1.207308,0.11350286666666666
6.903095,44.515473,44.515473,34.661801,-11.305558,1.163882,0.11505158333333335
6.995795,44.978973,44.978973,35.476229,-11.305813,1.119738,0.11659658333333334
7.088348,45.441739,45.441739,36.314114,-11.302399,1.072096,0.11813913333333333
7.18078,45.903902,45.903902,37.104418,-11.305558,1.026784,0.11967966666666667
7.273202,46.366008,46.366008,37.993095,-11.305685,0.974092,0.12122003333333334
7.365401,46.827003,46.827003,38.86101,-11.305685,0.926305,0.12275668333333334
7.457555,47.287774,47.287774,39.679097,-11.305526,0.882981,0.12429258333333333
7.550018,47.750091,47.750091,40.523139,-11.305813,0.837356,0.12583363333333333
7.642207,48.211037,48.211037,41.379361,-11.305622,0.792789,0.12737011666666667
7.734912,48.674562,48.674562,42.226125,-11.30559,0.752085,0.12891519999999998
7.827127,49.135635,49.135635,43.025127,-11.305398,0.712331,0.13045211666666667
7.919281,49.596404,49.596404,43.82848,-11.305271,0.669719,0.13198801666666665
8.011731,50.058657,50.058657,44.613213,-11.305558,0.630912,0.13352884999999998
8.103918,50.519588,50.519588,45.425979,-11.305558,0.592012,0.1350653
8.196905,50.984523,50.984523,46.128848,-11.305271,0.561949,0.13661508333333333
8.28934,51.446702,51.446702,46.830645,-11.309673,0.530667,0.13815566666666665
8.382067,51.910333,51.910333,47.501051,-11.305622,0.505746,0.13970111666666665
8.474406,52.372028,52.372028,48.139193,-11.305207,0.483678,0.1412401
8.567117,52.835584,52.835584,48.759463,-11.305685,0.464704,0.14278528333333332
8.659654,53.29827,53.29827,49.328364,-11.305877,0.455601,0.14432756666666666
8.751864,53.75932,53.75932,49.885485,-11.305781,0.445438,0.14586439999999998
8.844245,54.221225,54.221225,50.397803,-11.305239,0.439004,0.14740408333333335
8.937279,54.686393,54.686393,50.887542,-11.305622,0.435123,0.14895465
9.029623,55.148117,55.148117,51.357498,-11.305398,0.433815,0.1504937166666667
9.122151,55.610754,55.610754,51.780913,-11.306036,0.440023,0.15203585
9.215404,56.077018,56.077018,52.183907,-11.305398,0.446919,0.15359006666666666
9.308318,56.541592,56.541592,52.554036,-11.305558,0.455897,0.15513863333333333
9.40159,57.007948,57.007948,52.930539,-11.305462,0.469768,0.1566931666666667
9.494837,57.474186,57.474186,53.261524,-11.305526,0.485397,0.15824728333333335
9.587998,57.939992,57.939992,53.541253,-11.305749,0.508396,0.15979996666666668
9.68153,58.407648,58.407648,53.867738,-11.305526,0.526591,0.16135883333333334
9.774707,58.873535,58.873535,54.087665,-11.306419,0.553315,0.1629117833333333
9.867998,59.339988,59.339988,54.316553,-11.304856,0.581973,0.16446663333333333
9.960943,59.804716,59.804716,54.581363,-11.30559,0.61254,0.16601571666666667
10.054422,60.272111,60.272111,54.714329,-11.305622,0.64533,0.16757370000000002
10.147958,60.73979,60.73979,54.910188,-11.305749,0.681701,0.1691326333333333
10.240916,61.204579,61.204579,55.080913,-11.305334,0.714724,0.17068193333333334
10.334154,61.670769,61.670769,55.214764,-11.305653,0.752031,0.1722359
10.427052,62.135261,62.135261,55.348144,-11.305111,0.791169,0.1737842
10.520539,62.602695,62.602695,55.465621,-11.305717,0.836525,0.17534231666666666
10.614004,63.070019,63.070019,55.600826,-11.306674,0.878403,0.17690006666666666
10.707305,63.536523,63.536523,55.698711,-11.305047,0.920923,0.17845508333333332
10.800726,64.003632,64.003632,55.778166,-11.305398,0.97034,0.18001209999999998
10.894037,64.470184,64.470184,55.885484,-11.305749,1.008954,0.18156728333333336
10.987173,64.935864,64.935864,55.967465,-11.305526,1.049937,0.18311955
11.080224,65.401119,65.401119,56.059343,-11.306547,1.095153,0.18467039999999998
11.173475,65.867373,65.867373,56.138323,-11.305398,1.137305,0.18622458333333333
11.266391,66.331953,66.331953,56.215919,-11.305302,1.183284,0.18777318333333334
11.359676,66.798379,66.798379,56.319297,-11.305207,1.226665,0.18932793333333334
11.452906,67.26453,67.26453,56.435563,-11.305334,1.270094,0.19088176666666667
11.546046,67.730231,67.730231,56.564253,-11.305239,1.31082,0.1924341
11.63931,68.196548,68.196548,56.667844,-11.305749,1.344243,0.1939885
11.732566,68.662828,68.662828,56.7857,-11.305334,1.383673,0.19554276666666667
11.825819,69.129096,69.129096,56.96086,-11.305526,1.417512,0.1970969833333333
11.91894,69.594699,69.594699,57.108388,-11.305494,1.449363,0.198649
12.012289,70.061446,70.061446,57.28283,-11.305111,1.47817,0.20020481666666667
12.105433,70.527167,70.527167,57.521685,-11.305622,1.505788,0.20175721666666666
12.198474,70.99237,70.99237,57.749469,-11.305271,1.530333,0.20330789999999999
12.291377,71.456885,71.456885,57.978609,-11.305334,1.553125,0.20485628333333333
12.384621,71.923104,71.923104,58.296971,-11.305845,1.570004,0.20641035
12.477877,72.389383,72.389383,58.583778,-11.305302,1.585375,0.20796461666666666
12.571106,72.855532,72.855532,58.920447,-11.305462,1.597382,0.20951843333333334
12.664362,73.32181,73.32181,59.316383,-11.305845,1.601284,0.2110727
12.757317,73.786586,73.786586,59.726502,-11.306355,1.600963,0.21262195
12.850554,74.252772,74.252772,60.141376,-11.305877,1.60469,0.2141759
12.943795,74.718976,74.718976,60.608341,-11.307376,1.59892,0.21572991666666666
13.036934,75.184672,75.184672,61.077516,-11.306228,1.596038,0.21728223333333335
13.130225,75.651124,75.651124,61.613447,-11.305622,1.582175,0.21883708333333332
13.223443,76.117214,76.117214,62.15754,-11.305781,1.566899,0.22039071666666665
13.316411,76.582057,76.582057,62.72265,-11.305845,1.548669,0.22194018333333335
13.4094,77.046999,77.046999,63.287881,-11.306866,1.532217,0.22349
13.502795,77.513976,77.513976,63.937929,-11.305494,1.511381,0.22504658333333336
13.596043,77.980214,77.980214,64.545396,-11.305239,1.489245,0.22660071666666667
13.689327,78.446635,78.446635,65.23948,-11.305781,1.461077,0.22815545
13.782811,78.914057,78.914057,65.907512,-11.305558,1.429612,0.22971351666666667
13.876362,79.381808,79.381808,66.534149,-11.306355,1.402984,0.2312727
13.969261,79.846307,79.846307,67.291174,-11.305462,1.364471,0.23282101666666666
14.062782,80.313912,80.313912,67.979293,-11.305749,1.335996,0.2343797
14.155744,80.77872,80.77872,68.761771,-11.305813,1.296604,0.23592906666666666
14.248711,81.243553,81.243553,69.478355,-11.305079,1.259864,0.23747851666666667
14.341964,81.70982,81.70982,70.229012,-11.306451,1.223455,0.23903273333333336
14.434912,82.174558,82.174558,70.969738,-11.305685,1.187114,0.24058186666666667
14.528163,82.640816,82.640816,71.723693,-11.305972,1.150327,0.24213605
14.621122,83.105612,83.105612,72.479886,-11.305813,1.112332,0.24368536666666665
14.714345,83.571727,83.571727,73.210832,-11.305653,1.08097,0.24523908333333333
14.807502,84.037509,84.037509,73.948165,-11.305685,1.049284,0.2467917
14.900814,84.504072,84.504072,74.652028,-11.305271,1.0162,0.2483469
14.994051,84.970256,84.970256,75.284397,-11.30878,0.9919,0.24990085
15.08699,85.43495,85.43495,75.932346,-11.305781,0.96944,0.2514498333333333
15.18045,85.902249,85.902249,76.489798,-11.305366,0.95438,0.2530075
15.273683,86.368417,86.368417,77.09171,-11.306164,0.940704,0.25456138333333334
15.366917,86.834587,86.834587,77.609775,-11.305047,0.927261,0.25611528333333333
15.460182,87.300912,87.300912,78.133126,-11.30559,0.922531,0.2576697
15.553678,87.768392,87.768392,78.638393,-11.305813,0.917121,0.25922796666666664
15.646825,88.234125,88.234125,79.066454,-11.30543,0.923474,0.2607804166666667
15.740309,88.701545,88.701545,79.493844,-11.305271,0.932473,0.2623384833333333
15.833629,89.168143,89.168143,79.89169,-11.305781,0.942788,0.26389381666666667
15.926595,89.632973,89.632973,80.262738,-11.305302,0.95755,0.26544325
16.019544,90.09772,90.09772,80.564356,-11.305877,0.973843,0.2669924
16.112514,90.562569,90.562569,80.894407,-11.306419,0.991007,0.2685419
16.205918,91.029589,91.029589,81.161897,-11.305047,1.012181,0.27009863333333334
16.299196,91.495982,91.495982,81.457362,-11.305366,1.034092,0.2716532666666666
16.392462,91.962312,91.962312,81.727854,-11.305366,1.05772,0.2732077
16.48573,92.428651,92.428651,81.955488,-11.305685,1.083255,0.2747621666666667
16.578634,92.893171,92.893171,82.177858,-11.307695,1.111091,0.2763105666666667
16.671623,93.358114,93.358114,82.400007,-11.306068,1.141066,0.27786038333333335
16.764637,93.823186,93.823186,82.641652,-11.305749,1.166741,0.27941061666666667
16.858104,94.290521,94.290521,82.900273,-11.30559,1.195627,0.2809684
16.951237,94.756186,94.756186,83.09677,-11.30543,1.22419,0.28252061666666667
17.044324,95.221619,95.221619,83.280662,-11.305558,1.25223,0.2840720666666667
17.137274,95.686371,95.686371,83.514321,-11.305558,1.279249,0.28562123333333334
17.230184,96.150919,96.150919,83.706254,-11.303899,1.310401,0.28716973333333334
17.323731,96.618657,96.618657,83.941766,-11.305685,1.339955,0.28872885
17.416694,97.083471,97.083471,84.127065,-11.305302,1.367344,0.2902782333333333
17.509661,97.548305,97.548305,84.34425,-11.305494,1.398421,0.29182768333333337
17.603055,98.015273,98.015273,84.576812,-11.305877,1.427649,0.29338425
17.696575,98.482874,98.482874,84.872921,-11.301633,1.450592,0.29494291666666667
17.789585,98.947926,98.947926,85.071332,-11.305813,1.481063,0.2964930833333333
17.883113,99.415567,99.415567,85.343158,-11.30559,1.497834,0.2980518833333334
17.976337,99.881684,99.881684,85.556272,-11.305398,1.520105,0.2996056166666667
18.069517,100.347586,100.347586,85.859789,-11.305558,1.538242,0.3011586166666667
18.162791,100.813956,100.813956,86.158282,-11.305398,1.559386,0.3027131833333333
18.255745,101.278725,101.278725,86.513014,-11.30559,1.569643,0.3042624166666667
18.349253,101.746264,101.746264,86.794115,-11.306004,1.588716,0.30582088333333335
18.442196,102.21098,102.21098,87.17025,-11.305813,1.59807,0.30736993333333334
18.535706,102.67853,102.67853,87.509928,-11.305558,1.613212,0.30892843333333336
18.629176,103.145881,103.145881,87.92952,-11.305653,1.614428,0.3104862666666667
18.722351,103.611755,103.611755,88.343883,-11.305462,1.62327,0.3120391833333333
18.815626,104.078131,104.078131,88.769776,-11.304983,1.62821,0.3135937666666667
18.908857,104.544286,104.544286,89.202383,-11.305494,1.62995,0.3151476166666667
19.002363,105.011814,105.011814,89.679145,-11.305334,1.628643,0.31670604999999996
19.095798,105.478989,105.478989,90.135534,-11.306196,1.625034,0.31826329999999997
19.18905,105.94525,105.94525,90.605546,-11.306164,1.622884,0.31981750000000003
19.282517,106.412584,106.412584,91.101827,-11.305622,1.616313,0.3213752833333333
19.375514,106.877568,106.877568,91.635882,-11.304537,1.60768,0.32292523333333334
19.468984,107.344919,107.344919,92.11579,-11.305653,1.599541,0.32448306666666665
19.562536,107.812679,107.812679,92.694181,-11.305271,1.589128,0.3260422666666667
19.655668,108.278339,108.278339,93.233602,-11.305143,1.577335,0.32759446666666664
19.748918,108.744589,108.744589,93.809013,-11.30476,1.5636,0.32914863333333333
19.841918,109.209592,109.209592,94.359937,-11.305398,1.551387,0.3306986333333333
19.935195,109.675977,109.675977,94.905918,-11.305047,1.541625,0.33225325
20.028146,110.140732,110.140732,95.475036,-11.306515,1.531269,0.3338024333333333
20.121082,110.605412,110.605412,96.009065,-11.305047,1.51976,0.3353513666666667
20.214347,111.071735,111.071735,96.589036,-11.305494,1.509158,0.3369057833333333
20.307331,111.536653,111.536653,97.135754,-11.305494,1.49662,0.3384555166666667
20.400475,112.002375,112.002375,97.702184,-11.30559,1.483447,0.3400079166666667
20.493676,112.468378,112.468378,98.235804,-11.305813,1.474941,0.3415612666666667
20.586778,112.933888,112.933888,98.765173,-11.305909,1.463313,0.34311296666666663
20.67968,113.3984,113.3984,99.300203,-11.305366,1.453974,0.3446613333333334
20.77316,113.865801,113.865801,99.858195,-11.305366,1.449209,0.3462193333333333
20.866712,114.333561,114.333561,100.344367,-11.303516,1.439787,0.3477785333333333
20.959962,114.799811,114.799811,100.853492,-11.305271,1.434019,0.3493327
21.053412,115.267061,115.267061,101.379819,-11.305366,1.424611,0.35089020000000004
21.1464,115.731999,115.731999,101.852958,-11.306451,1.427141,0.35244
21.239319,116.196595,116.196595,102.3867,-11.305302,1.422746,0.35398864999999996
21.332828,116.66414,116.66414,102.86123,-11.301697,1.417988,0.3555471333333333
21.426,117.13,117.13,103.362439,-11.305239,1.418398,0.3571
21.519283,117.596414,117.596414,103.822646,-11.305398,1.419334,0.3586547166666667
21.612436,118.062179,118.062179,104.330802,-11.30626,1.417915,0.36020726666666664
21.705464,118.527319,118.527319,104.769508,-11.305207,1.421185,0.36175773333333333
21.798753,118.993764,118.993764,105.206003,-11.305558,1.418367,0.36331255
21.891951,119.459754,119.459754,105.605824,-11.30543,1.42688,0.36486585
21.985098,119.925492,119.925492,106.045055,-11.30492,1.426382,0.36641830000000003
22.078397,120.391983,120.391983,106.499196,-11.305877,1.431527,0.3679732833333333
22.17167,120.858349,120.858349,106.893507,-11.305302,1.439445,0.36952783333333333
22.264587,121.322934,121.322934,107.301789,-11.305845,1.446912,0.37107645
22.3581,121.7905,121.7905,107.710393,-11.305781,1.452121,0.372635
22.451083,122.255414,122.255414,108.102414,-11.305941,1.458601,0.3741847166666667
22.544286,122.721429,122.721429,108.510733,-11.305653,1.468923,0.3757381
22.637534,123.187671,123.187671,108.906169,-11.30559,1.475746,0.37729223333333334
22.73078,123.6539,123.6539,109.247467,-11.306068,1.486892,0.37884633333333334
22.823677,124.118387,124.118387,109.643064,-11.305813,1.495875,0.3803946166666667
22.916962,124.584809,124.584809,110.021824,-11.305653,1.504883,0.3819493666666667
23.010177,125.050884,125.050884,110.376781,-11.305622,1.518366,0.38350294999999995
23.103132,125.515659,125.515659,110.751522,-11.305653,1.526296,0.38505219999999996
23.196078,125.980391,125.980391,111.081341,-11.305079,1.538153,0.3866013
23.289633,126.448163,126.448163,111.475951,-11.305271,1.547967,0.38816055
23.382783,126.913913,126.913913,111.856957,-11.305462,1.559447,0.38971305
23.47601,127.380051,127.380051,112.194873,-11.305781,1.571597,0.3912668333333333
23.569035,127.845173,127.845173,112.567909,-11.305207,1.581955,0.39281725
23.662486,128.31243,128.31243,112.922681,-11.305015,1.594799,0.3943747666666667
23.755736,128.77868,128.77868,113.331174,-11.305653,1.601611,0.3959289333333333
23.849022,129.245108,129.245108,113.675646,-11.305558,1.609678,0.39748370000000005
23.942238,129.711189,129.711189,114.066425,-11.305685,1.622785,0.3990373
24.035188,130.175939,130.175939,114.432423,-11.303005,1.632948,0.4005864666666667
24.128141,130.640705,130.640705,114.815003,-11.305526,1.640186,0.4021356833333333
24.222421,131.112104,131.112104,115.236265,-11.305653,1.645305,0.4037070166666667
24.315606,131.57803,131.57803,115.61158,-11.305877,1.656501,0.40526009999999996
24.409159,132.045795,132.045795,116.033966,-11.304664,1.664606,0.40681931666666665
24.503121,132.515606,132.515606,116.403638,-11.305909,1.67312,0.40838535
24.596319,132.981593,132.981593,116.808065,-11.305685,1.677737,0.40993865
24.68958,133.447901,133.447901,117.244712,-11.306706,1.685564,0.411493
24.783117,133.915587,133.915587,117.656788,-11.306132,1.688385,0.41305195
24.876599,134.382996,134.382996,118.07758,-11.305717,1.693446,0.4146099833333333
24.969535,134.847675,134.847675,118.498941,-11.307759,1.695872,0.41615891666666666
25.062947,135.314736,135.314736,118.944872,-11.306834,1.696269,0.41771578333333337
25.156022,135.78011,135.78011,119.35759,-11.305781,1.702125,0.4192670333333333
25.249242,136.246211,136.246211,119.841746,-11.30559,1.706269,0.4208207
25.342449,136.712247,136.712247,120.298987,-11.305845,1.705845,0.42237414999999995
25.435676,137.17838,137.17838,120.789241,-11.307791,1.704219,0.42392793333333334
25.529137,137.645684,137.645684,121.20777,-11.305813,1.710963,0.4254856166666666
25.622719,138.113596,138.113596,121.661409,-11.305526,1.709672,0.4270453166666667
25.715678,138.578392,138.578392,122.134311,-11.305398,1.708515,0.42859463333333336
25.809083,139.045417,139.045417,122.595901,-11.306579,1.708877,0.43015138333333336
25.902373,139.511863,139.511863,123.094754,-11.305653,1.707613,0.4317062166666667
25.995296,139.976478,139.976478,123.536743,-11.305526,1.709324,0.4332549333333333
26.088541,140.442706,140.442706,123.992166,-11.30492,1.708219,0.43480901666666666
26.182076,140.910378,140.910378,124.488385,-11.305653,1.70585,0.4363679333333333
26.274994,141.374971,141.374971,124.963001,-11.305494,1.705329,0.4379165666666667
26.368276,141.841381,141.841381,125.416228,-11.30559,1.705668,0.4394712666666667
26.461428,142.307142,142.307142,125.874487,-11.305079,1.708881,0.4410238
26.554679,142.773393,142.773393,126.352057,-11.305526,1.706932,0.4425779833333333
26.647915,143.239573,143.239573,126.821097,-11.305462,1.705039,0.4441319166666667
26.740932,143.704659,143.704659,127.280898,-11.305494,1.704663,0.44568220000000003
26.833881,144.169403,144.169403,127.713417,-11.305526,1.709417,0.44723135
26.9268,144.634002,144.634002,128.17439,-11.305462,1.713101,0.44878
27.020304,145.101521,145.101521,128.652354,-11.307632,1.712214,0.45033839999999997
27.113756,145.568782,145.568782,129.108885,-11.305494,1.710668,0.45189593333333333
27.207028,146.035141,146.035141,129.552873,-11.30543,1.711732,0.45345046666666666
27.300813,146.504063,146.504063,130.003539,-11.305526,1.716821,0.45501355000000004
27.394219,146.971095,146.971095,130.449628,-11.305462,1.719221,0.45657031666666664
27.487549,147.437743,147.437743,130.854065,-11.307121,1.72467,0.4581258166666667
27.580504,147.902522,147.902522,131.32313,-11.305111,1.722291,0.4596750666666667
27.673681,148.368405,148.368405,131.718375,-11.305653,1.730254,0.46122801666666663
27.76719,148.835952,148.835952,132.163951,-11.305558,1.728833,0.4627865
27.860442,149.302208,149.302208,132.58944,-11.305175,1.732047,0.4643407
27.953946,149.769732,149.769732,133.038988,-11.305558,1.735823,0.46589909999999995
28.046878,150.234389,150.234389,133.491231,-11.30559,1.737142,0.46744796666666666
28.14031,150.70155,150.70155,133.912799,-11.305526,1.742542,0.46900516666666664
28.233888,151.169441,151.169441,134.312837,-11.305845,1.749061,0.4705648
28.326845,151.634227,151.634227,134.718604,-11.305717,1.754383,0.4721140833333333
28.420012,152.10006,152.10006,135.13081,-11.304888,1.756702,0.4736668666666667
28.513531,152.567653,152.567653,135.528993,-11.305398,1.766429,0.4752255166666667
28.606789,153.033945,153.033945,135.905145,-11.305047,1.77259,0.47677981666666663
28.700012,153.500059,153.500059,136.31314,-11.305366,1.779607,0.47833353333333334
28.792983,153.964917,153.964917,136.704983,-11.305685,1.78537,0.47988305
28.885966,154.429831,154.429831,137.03876,-11.30543,1.800583,0.4814327666666667
28.979201,154.896005,154.896005,137.455003,-11.305781,1.802341,0.48298668333333333
29.072416,155.362082,155.362082,137.853438,-11.303037,1.807945,0.48454026666666666
29.165531,155.827656,155.827656,138.258786,-11.305845,1.816465,0.48609218333333337
29.258571,156.292855,156.292855,138.685424,-11.305047,1.822568,0.48764285
29.351852,156.759262,156.759262,139.047349,-11.305972,1.829203,0.4891975333333333
29.445071,157.225355,157.225355,139.435503,-11.305558,1.839637,0.4907511833333333
29.538052,157.690261,157.690261,139.846837,-11.305845,1.846244,0.49230086666666667
29.631265,158.156324,158.156324,140.216048,-11.305047,1.855744,0.49385441666666663
29.724411,158.622055,158.622055,140.619524,-11.305685,1.861835,0.49540685
29.817433,159.087165,159.087165,141.020486,-11.305366,1.868788,0.4969572166666667
29.910985,159.554927,159.554927,141.453378,-11.305685,1.870785,0.4985164166666667
30.004471,160.022357,160.022357,141.856864,-11.306228,1.880891,0.5000745166666667
30.097428,160.487142,160.487142,142.257361,-11.305717,1.883659,0.5016238000000001
30.190645,160.953223,160.953223,142.656991,-11.303803,1.892167,0.5031774166666667
30.283912,161.419558,161.419558,143.057642,-11.305015,1.896144,0.5047318666666667
30.377035,161.885173,161.885173,143.485056,-11.306004,1.901833,0.5062839166666666
30.470546,162.35273,162.35273,143.899802,-11.306004,1.905984,0.5078424333333333
30.564091,162.820456,162.820456,144.345577,-11.305622,1.907637,0.5094015166666667
30.657298,163.286488,163.286488,144.781521,-11.306132,1.913211,0.5109549666666667
30.750537,163.752687,163.752687,145.223461,-11.305366,1.915398,0.5125089500000001
30.84371,164.21855,164.21855,145.644923,-11.305398,1.914867,0.5140618333333333
30.936989,164.684947,164.684947,146.101461,-11.305398,1.921372,0.5156164833333333
31.030223,165.151115,165.151115,146.546503,-11.305398,1.920477,0.5171703833333333
31.123456,165.617281,165.617281,147.002515,-11.302335,1.923619,0.5187242666666667
31.216676,166.083379,166.083379,147.43567,-11.306004,1.925421,0.5202779333333333
31.310176,166.550879,166.550879,147.860387,-11.305622,1.929749,0.5218362666666666
31.403409,167.017043,167.017043,148.310508,-11.305079,1.928596,0.52339015
31.496827,167.484134,167.484134,148.773735,-11.307025,1.93051,0.5249471166666667
31.589826,167.949132,167.949132,149.163891,-11.305494,1.931608,0.5264970999999999
31.683049,168.415244,168.415244,149.640547,-11.305366,1.931094,0.5280508166666666
31.776494,168.88247,168.88247,150.021134,-11.305526,1.93775,0.5296082333333333
31.869557,169.347787,169.347787,150.498433,-11.30543,1.938425,0.5311592833333333
31.962804,169.814018,169.814018,150.914931,-11.306387,1.94114,0.5327134
32.05594,170.279699,170.279699,151.369178,-11.306004,1.94054,0.5342656666666666
32.148949,170.744746,170.744746,151.817819,-11.30559,1.950323,0.5358158166666667
32.242517,171.212587,171.212587,152.233588,-11.305909,1.952819,0.5373752833333333
32.335896,171.679479,171.679479,152.661042,-11.305366,1.959688,0.5389316
32.429098,172.145489,172.145489,153.094258,-11.30559,1.962338,0.5404849666666667
32.522604,172.613018,172.613018,153.536558,-11.30559,1.967669,0.5420434000000001
32.616091,173.080454,173.080454,153.970154,-11.30492,1.975634,0.5436015166666667
32.709337,173.546687,173.546687,154.393381,-11.303739,1.978314,0.5451556166666667
32.802625,174.013124,174.013124,154.831386,-11.305558,1.977571,0.5467104166666666
32.895558,174.477789,174.477789,155.251661,-11.305653,1.985606,0.5482593
32.989115,174.945574,174.945574,155.695972,-11.305494,1.989171,0.5498185833333333
33.082477,175.412385,175.412385,156.143202,-11.305717,1.989341,0.5513746166666667
33.175825,175.879127,175.879127,156.566758,-11.305717,1.994641,0.5529304166666668
33.268761,176.343806,176.343806,157.006286,-11.306355,1.993577,0.5544793499999999
