Baseline 100%T,,IRRAD BUDAPEST J4 0.4dpa POST VDG,,
Wavelength (nm),%T,Wavelength (nm),%T,
660,102.4598694,,,
659.5,102.4838562,,,
659,102.4966583,,,
658.5,102.5380249,,,
658,102.5593185,,,
657.5,102.5732651,,,
657,102.600769,,,
656.5,102.6199341,,,
656,102.6332474,,,
655.5,102.653923,,,
655,102.6775742,,,
654.5,102.6843796,,,
654,102.7261353,,,
653.5,102.7625427,,,
653,102.7799606,,,
652.5,102.8005829,,,
652,102.8191452,,,
651.5,102.8265991,,,
651,102.8499756,,,
650.5,102.866539,,,
650,102.8778305,,,
649.5,102.898941,,,
649,102.9260254,,,
648.5,102.9461288,,,
648,102.9652328,,,
647.5,102.9759293,,,
647,102.9950867,,,
646.5,103.0426178,,,
646,103.053833,,,
645.5,103.0778046,,,
645,103.098526,,,
644.5,103.1133194,,,
644,103.1321869,,,
643.5,103.1481247,,,
643,103.1574478,,,
642.5,103.1814957,,,
642,103.203186,,,
641.5,103.2134628,,,
641,103.2326126,,,
640.5,103.2509079,,,
640,103.2606125,,,
639.5,103.2787704,,,
639,103.2988434,,,
638.5,103.3098221,,,
638,103.3184433,,,
637.5,103.3319016,,,
637,103.352562,,,
636.5,103.3604126,,,
636,103.3712616,,,
635.5,103.3876419,,,
635,103.4075775,,,
634.5,103.4122467,,,
634,103.4232635,,,
633.5,103.4367065,,,
633,103.4446945,,,
632.5,103.454422,,,
632,103.463707,,,
631.5,103.4815292,,,
631,103.4909515,,,
630.5,103.4960251,,,
630,103.5031662,,,
629.5,103.5030823,,,
629,103.4947662,,,
628.5,103.4974823,,,
628,103.5012741,,,
627.5,103.5052567,,,
627,103.5115585,,,
626.5,103.5184402,,,
626,103.5283051,,,
625.5,103.5299759,,,
625,103.5312195,,,
624.5,103.5438766,,,
624,103.5456772,,,
623.5,103.5480118,,,
623,103.538765,,,
622.5,103.547966,,,
622,103.5424118,,,
621.5,103.5526733,,,
621,103.5563583,,,
620.5,103.5503769,,,
620,103.5547714,,,
619.5,103.5485153,,,
619,103.5426865,,,
618.5,103.526947,,,
618,103.5357208,,,
617.5,103.5248032,,,
617,103.5265427,,,
616.5,103.5207596,,,
616,103.5166397,,,
615.5,103.507019,,,
615,103.4996872,,,
614.5,103.5027161,,,
614,103.4853592,,,
613.5,103.4892197,,,
613,103.4766083,,,
612.5,103.4754791,,,
612,103.4591522,,,
611.5,103.4499741,,,
611,103.443634,,,
610.5,103.428688,,,
610,103.4620667,,,
609.5,103.4494781,,,
609,103.4408188,,,
608.5,103.4305954,,,
608,103.423645,,,
607.5,103.4096146,,,
607,103.4221878,,,
606.5,103.4341583,,,
606,103.4235611,,,
605.5,103.4270554,,,
605,103.4225693,,,
604.5,103.4221191,,,
604,103.4130249,,,
603.5,103.4118805,,,
603,103.4449234,,,
602.5,103.4482346,,,
602,103.4448853,,,
601.5,103.44207,,,
601,103.4419174,,,
600.5,103.445137,,,
600,103.4556046,,,
599.5,103.449585,,,
599,103.4614563,,,
598.5,103.4599915,,,
598,103.4744492,,,
597.5,103.4772873,,,
597,103.4811249,,,
596.5,103.4851761,,,
596,103.5063248,,,
595.5,103.5013809,,,
595,103.5116043,,,
594.5,103.525589,,,
594,103.5325317,,,
593.5,103.5358047,,,
593,103.5612946,,,
592.5,103.5686646,,,
592,103.579483,,,
591.5,103.5899734,,,
591,103.604332,,,
590.5,103.5737991,,,
590,103.5894241,,,
589.5,103.6019897,,,
589,103.6225052,,,
588.5,103.6336288,,,
588,103.6237335,,,
587.5,103.6344757,,,
587,103.6483154,,,
586.5,103.666214,,,
586,103.6595688,,,
585.5,103.6650772,,,
585,103.6859665,,,
584.5,103.7059174,,,
584,103.7264328,,,
583.5,103.7062759,,,
583,103.7097015,,,
582.5,103.7389755,,,
582,103.7712479,,,
581.5,103.7776489,,,
581,103.7620392,,,
580.5,103.771637,,,
580,103.7885513,,,
579.5,103.8168411,,,
579,103.8311157,,,
578.5,103.8517838,,,
578,103.8309784,,,
577.5,103.8533096,,,
577,103.8670044,,,
576.5,103.8951187,,,
576,103.9087143,,,
575.5,103.91642,,,
575,103.9449463,,,
574.5,103.9178238,,,
574,103.9453506,,,
573.5,103.9526672,,,
573,103.9736252,,,
572.5,103.9857407,,,
572,104.0091858,,,
571.5,104.024353,,,
571,104.038681,,,
570.5,104.0528641,,,
570,104.0630722,,,
569.5,104.1200638,,,
569,104.115036,,,
568.5,104.0951157,,,
568,104.1046982,,,
567.5,104.1151199,,,
567,104.1316605,,,
566.5,104.1591873,,,
566,104.1736755,,,
565.5,104.1686554,,,
565,104.1708374,,,
564.5,104.1877594,,,
564,104.1907654,,,
563.5,104.2068939,,,
563,104.2227783,,,
562.5,104.2223434,,,
562,104.2268982,,,
561.5,104.2372131,,,
561,104.2530441,,,
560.5,104.2634277,,,
560,104.2698288,,,
559.5,104.2772293,,,
559,104.2974625,,,
558.5,104.3010941,,,
558,104.3157196,,,
557.5,104.3161545,,,
557,104.3266296,,,
556.5,104.3492813,,,
556,104.3518066,,,
555.5,104.354187,,,
555,104.3697815,,,
554.5,104.3821106,,,
554,104.3954697,,,
553.5,104.3996582,,,
553,104.4135895,,,
552.5,104.4206848,,,
552,104.4346695,,,
551.5,104.4444656,,,
551,104.4543381,,,
550.5,104.453186,,,
550,104.4799957,,,
549.5,104.4842224,,,
549,104.4956894,,,
548.5,104.4950943,,,
548,104.5051117,,,
547.5,104.5183792,,,
547,104.5368423,,,
546.5,104.5471649,,,
546,104.5493164,,,
545.5,104.557106,,,
545,104.5555573,,,
544.5,104.5628204,,,
544,104.5713806,,,
543.5,104.5685501,,,
543,104.600563,,,
542.5,104.6306763,,,
542,104.6455765,,,
541.5,104.6645203,,,
541,104.6654587,,,
540.5,104.6699295,,,
540,104.6813583,,,
539.5,104.6934586,,,
539,104.7127609,,,
538.5,104.7211609,,,
538,104.7343292,,,
537.5,104.7361374,,,
537,104.752121,,,
536.5,104.7679672,,,
536,104.770401,,,
535.5,104.7816772,,,
535,104.7846298,,,
534.5,104.8097839,,,
534,104.8150406,,,
533.5,104.8324203,,,
533,104.8538818,,,
532.5,104.8624039,,,
532,104.8671265,,,
531.5,104.8757324,,,
531,104.9029236,,,
530.5,104.9039612,,,
530,104.9207001,,,
529.5,104.9713593,,,
529,104.9918442,,,
528.5,104.9975739,,,
528,105.0099258,,,
527.5,105.020607,,,
527,105.037178,,,
526.5,105.0438156,,,
526,105.0514069,,,
525.5,105.0814896,,,
525,105.0859909,,,
524.5,105.0932312,,,
524,105.1058884,,,
523.5,105.1230774,,,
523,105.1420364,,,
522.5,105.1462173,,,
522,105.1634445,,,
521.5,105.16642,,,
521,105.1857681,,,
520.5,105.2008896,,,
520,105.205986,,,
519.5,105.2191238,,,
519,105.2384949,,,
518.5,105.255661,,,
518,105.2650681,,,
517.5,105.2680588,,,
517,105.2748337,,,
516.5,105.3006668,,,
516,105.3041,,,
515.5,105.3250198,,,
515,105.3332367,,,
514.5,105.3421249,,,
514,105.358902,,,
513.5,105.3650589,,,
513,105.383934,,,
512.5,105.3910599,,,
512,105.4060211,,,
511.5,105.4147339,,,
511,105.41996,,,
510.5,105.4328918,,,
510,105.4410477,,,
509.5,105.4638977,,,
509,105.4725189,,,
508.5,105.4860458,,,
508,105.5056839,,,
507.5,105.5197601,,,
507,105.5226593,,,
506.5,105.5440903,,,
506,105.5517426,,,
505.5,105.5634232,,,
505,105.5683594,,,
504.5,105.5819244,,,
504,105.5955887,,,
503.5,105.6012268,,,
503,105.6173172,,,
502.5,105.6352844,,,
502,105.6502075,,,
501.5,105.6619644,,,
501,105.6743622,,,
500.5,105.6883469,,,
500,105.7000885,,,
499.5,105.7110748,,,
499,105.7315598,,,
498.5,105.751442,,,
498,105.7559738,,,
497.5,105.7750854,,,
497,105.7736664,,,
496.5,105.7888412,,,
496,105.8121414,,,
495.5,105.8264008,,,
495,105.8299637,,,
494.5,105.8385696,,,
494,105.8663712,,,
493.5,105.878006,,,
493,105.895874,,,
492.5,105.9087067,,,
492,105.9156036,,,
491.5,105.9363098,,,
491,105.9475555,,,
490.5,105.9595795,,,
490,105.9736862,,,
489.5,105.988121,,,
489,105.9967651,,,
488.5,106.0206528,,,
488,106.0515442,,,
487.5,106.0481873,,,
487,106.0705643,,,
486.5,106.0734482,,,
486,106.0955048,,,
485.5,106.1080322,,,
485,106.1293945,,,
484.5,106.1445618,,,
484,106.163002,,,
483.5,106.1721115,,,
483,106.1893921,,,
482.5,106.2073669,,,
482,106.2161102,,,
481.5,106.2471008,,,
481,106.2504654,,,
480.5,106.2704544,,,
480,106.2825317,,,
479.5,106.2975159,,,
479,106.3167572,,,
478.5,106.3307648,,,
478,106.3433762,,,
477.5,106.3644028,,,
477,106.3797379,,,
476.5,106.3963776,,,
476,106.4074249,,,
475.5,106.4193954,,,
475,106.445015,,,
474.5,106.460556,,,
474,106.4697113,,,
473.5,106.4958572,,,
473,106.4977493,,,
472.5,106.5168381,,,
472,106.5417633,,,
471.5,106.5508957,,,
471,106.5722351,,,
470.5,106.5896149,,,
470,106.5993881,,,
469.5,106.6147766,,,
469,106.6454086,,,
468.5,106.6593857,,,
468,106.6829071,,,
467.5,106.687973,,,
467,106.7000427,,,
466.5,106.7174683,,,
466,106.7357025,,,
465.5,106.7418671,,,
465,106.7717896,,,
464.5,106.7772522,,,
464,106.803093,,,
463.5,106.8114319,,,
463,106.8295822,,,
462.5,106.8605042,,,
462,106.8583221,,,
461.5,106.87883,,,
461,106.8930664,,,
460.5,106.9104996,,,
460,106.921051,,,
459.5,106.9406281,,,
459,106.9700394,,,
458.5,106.9740982,,,
458,106.9942703,,,
457.5,107.0144272,,,
457,107.0202026,,,
456.5,107.0436325,,,
456,107.0669632,,,
455.5,107.0860291,,,
455,107.1059799,,,
454.5,107.1105042,,,
454,107.1243057,,,
453.5,107.1486816,,,
453,107.1553574,,,
452.5,107.1790085,,,
452,107.1935196,,,
451.5,107.2054367,,,
451,107.2324524,,,
450.5,107.2466888,,,
450,107.2535248,,,
449.5,107.2629242,,,
449,107.2895432,,,
448.5,107.3044891,,,
448,107.3172684,,,
447.5,107.3388214,,,
447,107.3484268,,,
446.5,107.3748932,,,
446,107.3885956,,,
445.5,107.4156036,,,
445,107.4143906,,,
444.5,107.4415817,,,
444,107.4497681,,,
443.5,107.4240341,,,
443,107.4382629,,,
442.5,107.4516983,,,
442,107.4649811,,,
441.5,107.4841843,,,
441,107.4934006,,,
440.5,107.5034485,,,
440,107.5280457,,,
439.5,107.5382462,,,
439,107.5521317,,,
438.5,107.5651398,,,
438,107.5775528,,,
437.5,107.6043854,,,
437,107.6102829,,,
436.5,107.637558,,,
436,107.643631,,,
435.5,107.6580505,,,
435,107.6710358,,,
434.5,107.6913223,,,
434,107.699707,,,
433.5,107.6592178,,,
433,107.6864243,,,
432.5,107.6863022,,,
432,107.707962,,,
431.5,107.7256317,,,
431,107.7368469,,,
430.5,107.7417221,,,
430,107.7610245,,,
429.5,107.7729721,,,
429,107.7797318,,,
428.5,107.802269,,,
428,107.8002701,,,
427.5,107.8132782,,,
427,107.8283539,,,
426.5,107.841362,,,
426,107.8637466,,,
425.5,107.8285904,,,
425,107.8349838,,,
424.5,107.8412018,,,
424,107.8568954,,,
423.5,107.8681946,,,
423,107.8766251,,,
422.5,107.8899155,,,
422,107.910347,,,
421.5,107.9164886,,,
421,107.9373627,,,
420.5,107.9317322,,,
420,107.9542007,,,
419.5,107.9741592,,,
419,107.9366302,,,
418.5,107.9375153,,,
418,107.9431152,,,
417.5,107.972023,,,
417,107.9833374,,,
416.5,107.9926605,,,
416,108.0052109,,,
415.5,108.0073624,,,
415,107.9914932,,,
414.5,107.9935226,,,
414,108.0141068,,,
413.5,108.0202484,,,
413,108.039032,,,
412.5,108.04496,,,
412,108.0730896,,,
411.5,108.0788269,,,
411,108.0362778,,,
410.5,108.0600128,,,
410,108.0617752,,,
409.5,108.0926056,,,
409,108.1003418,,,
408.5,108.1189423,,,
408,108.1414108,,,
407.5,108.0998764,,,
407,108.1039276,,,
406.5,108.115593,,,
406,108.1403885,,,
405.5,108.1533432,,,
405,108.1473236,,,
404.5,108.1692352,,,
404,108.157608,,,
403.5,108.151474,,,
403,108.1646347,,,
402.5,108.183876,,,
402,108.2126617,,,
401.5,108.1952057,,,
401,108.2229004,,,
400.5,108.1889038,,,
400,108.1858673,,,
399.5,108.2142258,,,
399,108.2164612,,,
398.5,108.2217102,,,
398,108.2259674,,,
397.5,108.2350616,,,
397,108.2540359,,,
396.5,108.2295303,,,
396,108.2224121,,,
395.5,108.2060852,,,
395,108.2366714,,,
394.5,108.2439194,,,
394,108.2526779,,,
393.5,108.2510986,,,
393,108.271431,,,
392.5,108.2704391,,,
392,108.2348557,,,
391.5,108.2354431,,,
391,108.2487946,,,
390.5,108.2223206,,,
390,108.2383423,,,
389.5,108.2455521,,,
389,108.2406387,,,
388.5,108.2474213,,,
388,108.2361908,,,
387.5,108.253685,,,
387,108.1976166,,,
386.5,108.2018585,,,
386,108.1877975,,,
385.5,108.1920395,,,
385,108.1902771,,,
384.5,108.1781845,,,
384,108.1843719,,,
383.5,108.1697922,,,
383,108.1681366,,,
382.5,108.1531754,,,
382,108.1007614,,,
381.5,108.07341,,,
381,108.0767136,,,
380.5,108.0589447,,,
380,108.0555115,,,
379.5,108.0525513,,,
379,108.043541,,,
378.5,108.0139847,,,
378,108.0022964,,,
377.5,107.9910736,,,
377,107.9658661,,,
376.5,107.900032,,,
376,107.8826065,,,
375.5,107.8623276,,,
375,107.8512802,,,
374.5,107.8480453,,,
374,107.8218079,,,
373.5,107.8071213,,,
373,107.767128,,,
372.5,107.7856216,,,
372,107.7487946,,,
371.5,107.6938248,,,
371,107.6616287,,,
370.5,107.6524277,,,
370,107.6370087,,,
369.5,107.6289673,,,
369,107.6050491,,,
368.5,107.5845337,,,
368,107.5758209,,,
367.5,107.5542603,,,
367,107.5346451,,,
366.5,107.4731216,,,
366,107.4630356,,,
365.5,107.428299,,,
365,107.4039459,,,
364.5,107.4139557,,,
364,107.385231,,,
363.5,107.3713531,,,
363,107.3387527,,,
362.5,107.2826767,,,
362,107.2590942,,,
361.5,107.2591324,,,
361,107.2208023,,,
360.5,107.1975098,,,
360,107.1913605,,,
359.5,107.1532516,,,
359,107.1374054,,,
358.5,107.0934448,,,
358,107.0540466,,,
357.5,107.0056763,,,
357,107.0058212,,,
356.5,106.9644775,,,
356,106.9614182,,,
355.5,106.9208145,,,
355,106.8951492,,,
354.5,106.820549,,,
354,106.7952957,,,
353.5,106.7796478,,,
353,106.7489853,,,
352.5,106.7159882,,,
352,106.7047501,,,
351.5,106.6378098,,,
351,106.5967712,,,
350.5,106.5608292,,,
350,106.5776596,,,
349.5,106.5180893,,,
349,106.4695129,,,
348.5,106.4369049,,,
348,106.4085007,,,
347.5,106.3982391,,,
347,106.3674469,,,
346.5,106.2950516,,,
346,106.2809601,,,
345.5,106.27388,,,
345,106.2346191,,,
344.5,106.2273026,,,
344,106.1617584,,,
343.5,106.1336288,,,
343,106.1263351,,,
342.5,106.1027298,,,
342,106.0295334,,,
341.5,105.9968567,,,
341,105.9906235,,,
340.5,105.9652481,,,
340,105.903183,,,
339.5,106.0240631,,,
339,106.0236588,,,
338.5,105.9971237,,,
338,105.977417,,,
337.5,105.9050903,,,
337,105.8828506,,,
336.5,105.8779449,,,
336,105.8604736,,,
335.5,105.8408966,,,
335,105.8357086,,,
334.5,105.778923,,,
334,105.7577972,,,
333.5,105.7495499,,,
333,105.7310333,,,
332.5,105.7361221,,,
332,105.6881866,,,
331.5,105.6489334,,,
331,105.6506271,,,
330.5,105.6061172,,,
330,105.5994492,,,
329.5,105.6037064,,,
329,105.5940857,,,
328.5,105.5220337,,,
328,105.5003662,,,
327.5,105.4960861,,,
327,105.4969635,,,
326.5,105.4700851,,,
326,105.4662094,,,
325.5,105.4630051,,,
325,105.3865204,,,
324.5,100.5220871,,,
324,100.4394379,,,
323.5,100.4178848,,,
323,100.4090805,,,
322.5,100.3650055,,,
322,100.3996277,,,
321.5,100.3455887,,,
321,100.3636627,,,
320.5,100.354599,,,
320,100.3511658,,,
319.5,100.3140945,,,
319,100.3036499,,,
318.5,100.3002777,,,
318,100.2775345,,,
317.5,100.331665,,,
317,100.2952728,,,
316.5,100.3158951,,,
316,100.3146973,,,
315.5,100.2884521,,,
315,100.261879,,,
314.5,100.2676163,,,
314,100.2259979,,,
313.5,100.2150803,,,
313,100.2457504,,,
312.5,100.2334213,,,
312,100.2263641,,,
311.5,100.2434387,,,
311,100.2083511,,,
310.5,100.1849976,,,
310,100.2060165,,,
309.5,100.1592178,,,
309,100.1839294,,,
308.5,100.2066498,,,
308,100.1626816,,,
307.5,100.1514816,,,
307,100.1512299,,,
306.5,100.1567459,,,
306,100.1219788,,,
305.5,100.141716,,,
305,100.1140366,,,
304.5,100.1430511,,,
304,100.1116028,,,
303.5,100.1473083,,,
303,100.1421585,,,
302.5,100.0908051,,,
302,100.0896301,,,
301.5,100.0918274,,,
301,100.0827942,,,
300.5,100.0798798,,,
300,100.1129608,,,
299.5,100.0720062,,,
299,100.0723495,,,
298.5,100.0537033,,,
298,100.0775452,,,
297.5,100.0623474,,,
297,100.0453568,,,
296.5,100.0521545,,,
296,100.0672226,,,
295.5,100.1018066,,,
295,100.0637512,,,
294.5,100.0689774,,,
294,100.0394974,,,
293.5,100.1089096,,,
293,100.0823975,,,
292.5,100.0932083,,,
292,100.0844955,,,
291.5,100.0869522,,,
291,100.0648499,,,
290.5,100.1160126,,,
290,100.1280899,,,
289.5,100.1063004,,,
289,100.0985947,,,
288.5,100.0844116,,,
288,100.083992,,,
287.5,100.1141815,,,
287,100.1167908,,,
286.5,100.100853,,,
286,100.104393,,,
285.5,100.0943146,,,
285,100.104126,,,
284.5,100.0921249,,,
284,100.1516571,,,
283.5,100.133255,,,
283,100.125061,,,
282.5,100.1206512,,,
282,100.1361618,,,
281.5,100.1387711,,,
281,100.1770172,,,
280.5,100.1799088,,,
280,100.1830673,,,
279.5,100.1815567,,,
279,100.1855164,,,
278.5,100.1632004,,,
278,100.1795654,,,
277.5,100.2266846,,,
277,100.2382507,,,
276.5,100.2508774,,,
276,100.2525177,,,
275.5,100.2524948,,,
275,100.265274,,,
274.5,100.2839432,,,
274,100.3427963,,,
273.5,100.3586655,,,
273,100.3730621,,,
272.5,100.3697891,,,
272,100.3888397,,,
271.5,100.4017944,,,
271,100.4183044,,,
270.5,100.4412918,,,
270,100.5064163,,,
269.5,100.536705,,,
269,100.5541916,,,
268.5,100.571228,,,
268,100.6206741,,,
267.5,100.6337509,,,
267,100.6558762,,,
266.5,100.7397766,,,
266,100.7851257,,,
265.5,100.7997055,,,
265,100.826416,,,
264.5,100.8731613,,,
264,100.8905182,,,
263.5,100.9189453,,,
263,101.0127792,,,
262.5,101.0418854,,,
262,101.068512,,,
261.5,101.0981216,,,
261,101.1347275,,,
260.5,101.1513214,,,
260,101.1780853,,,
259.5,101.2304306,,,
259,101.2428284,,,
258.5,101.2814407,,,
258,101.3739319,,,
257.5,101.3908615,,,
257,101.4361649,,,
256.5,101.4530563,,,
256,101.4825821,,,
255.5,101.5162811,,,
255,101.5398407,,,
254.5,101.5482941,,,
254,101.5756149,,,
253.5,101.5925903,,,
253,101.6427002,,,
252.5,101.6674042,,,
252,101.6844254,,,
251.5,101.6981506,,,
251,101.7166519,,,
250.5,101.7048721,,,
250,101.7159424,,,
249.5,101.7163239,,,
249,101.6969528,,,
248.5,101.6928711,,,
248,101.6720047,,,
247.5,101.6696243,,,
247,101.6502533,,,
246.5,101.6316147,,,
246,101.6118011,,,
245.5,101.5915375,,,
245,101.5800705,,,
244.5,101.5576477,,,
244,101.5596848,,,
243.5,101.5838394,,,
243,101.5484695,,,
242.5,101.5280609,,,
242,101.480423,,,
241.5,101.4619598,,,
241,101.4349136,,,
240.5,101.3940582,,,
240,101.3659363,,,
239.5,101.3339615,,,
239,101.3167496,,,
238.5,101.3157349,,,
238,101.2859116,,,
237.5,101.2626495,,,
237,101.2596741,,,
236.5,101.2435226,,,
236,101.2436829,,,
235.5,101.2118454,,,
235,101.182869,,,
234.5,101.1520157,,,
234,101.1433258,,,
233.5,101.1175537,,,
233,101.082489,,,
232.5,101.0550537,,,
232,101.0225067,,,
231.5,100.9809265,,,
231,100.962532,,,
230.5,100.9175568,,,
230,100.8920898,,,
229.5,100.8573074,,,
229,100.845108,,,
228.5,100.8174744,,,
228,100.7758408,,,
227.5,100.7431412,,,
227,100.6564941,,,
226.5,100.6269073,,,
226,100.5907211,,,
225.5,100.5715942,,,
225,100.530777,,,
224.5,100.5037537,,,
224,100.4682312,,,
223.5,100.4006271,,,
223,100.3734818,,,
222.5,100.326088,,,
222,100.2941132,,,
221.5,100.2553101,,,
221,100.2359848,,,
220.5,100.1516113,,,
220,100.1044388,,,
219.5,100.0621643,,,
219,100.0363846,,,
218.5,99.95052338,,,
218,99.93164825,,,
217.5,99.88301086,,,
217,99.84008789,,,
216.5,99.75884247,,,
216,99.71118164,,,
215.5,99.65888214,,,
215,99.6035614,,,
214.5,99.53482056,,,
214,99.50502777,,,
213.5,99.41453552,,,
213,99.36129761,,,
212.5,99.27738953,,,
212,99.26009369,,,
211.5,99.19911957,,,
211,99.08922577,,,
210.5,99.04788971,,,
210,98.94579315,,,
209.5,98.93023682,,,
209,98.85124969,,,
208.5,98.80361176,,,
208,98.77295685,,,
207.5,98.69485474,,,
207,98.66841888,,,
206.5,98.58667755,,,
206,98.5375824,,,
205.5,98.47845459,,,
205,98.45778656,,,
204.5,98.38536072,,,
204,98.32984924,,,
203.5,98.27511597,,,
203,98.24380493,,,
202.5,98.18161774,,,
202,98.1100235,,,
201.5,98.018013,,,
201,97.95890045,,,
200.5,97.92565918,,,
200,97.87732697,,,
199.5,97.84362793,,,
199,97.86987305,,,
198.5,97.93749237,,,
198,97.91529083,,,
197.5,97.94021606,,,
197,97.99967194,,,
196.5,98.02323914,,,
196,98.10418701,,,
195.5,98.06990814,,,
195,98.10921478,,,
194.5,98.14552307,,,
194,98.27648163,,,
193.5,98.22442627,,,
193,98.07472229,,,
192.5,98.14826965,,,
192,98.3285141,,,
191.5,98.34081268,,,
191,98.33302307,,,
190.5,98.20204163,,,
190,98.29804993,,,
189.5,98.14373016,,,

Baseline 100%T,
Baseline 100%T
Collection Time: 8/1/2025 1:14:50 PM
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    : C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado reduced.MSW
Date/Time stamp: 3/12/2024 8:33:13 AM
Method Modifications:
ConcentrationReportSelected Changed: 1/29/2024 4:11:52 PM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 1/29/2024 4:11:52 PM, Old:ON, New:Choice 0
MCAReportSelected Changed: 1/29/2024 4:11:52 PM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 1/29/2024 4:11:52 PM, Old:ON, New:Choice 0
X Start nm Changed: 1/29/2024 4:21:26 PM, Old:800.000, New:3300.000
X Stop nm Changed: 1/29/2024 4:21:26 PM, Old:200.000, New:190.000
UVVIS Scan Rate nm Changed: 1/29/2024 4:21:26 PM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 1/29/2024 4:21:26 PM, Old:    0.004, New:   12.000
Common Interval nm Changed: 1/29/2024 4:21:26 PM, Old:    1.000, New:    0.500
UVVIS SAT Changed: 1/29/2024 4:21:26 PM, Old: 0.100, New: 0.500
NIR SAT Changed: 1/29/2024 4:21:26 PM, Old: 0.100, New: 0.500
Common SAT Changed: 1/29/2024 4:21:26 PM, Old: 0.100, New: 0.500
SBW Changed: 1/29/2024 4:21:26 PM, Old:2.000, New:1.000
NIR slit width Changed: 1/29/2024 4:21:26 PM, Old:4.000, New:1.000
Common Slit Width Changed: 1/29/2024 4:21:26 PM, Old:2.000, New:1.000
Sipper Type Changed: 1/29/2024 4:21:26 PM, Old:Internal RSA, New:External sipper
UVVIS Scan Rate nm Changed: 1/29/2024 4:22:49 PM, Old:  600.000, New:  120.000
NIR Scan Rate nm Changed: 1/29/2024 4:22:49 PM, Old:   12.000, New:    2.400
Slit Height Changed: 1/29/2024 4:22:49 PM, Old:Full, New:Reduced
Slit Height Changed: 1/29/2024 4:22:51 PM, Old:Full, New:Reduced
UVVIS Scan Rate nm Changed: 1/29/2024 4:29:34 PM, Old:  120.000, New:   60.000
UVVIS Interval nm Changed: 1/29/2024 4:29:34 PM, Old:    1.000, New:    0.500
NIR Scan Rate nm Changed: 1/29/2024 4:29:34 PM, Old:    2.400, New:  300.000
NIR Interval nm Changed: 1/29/2024 4:29:34 PM, Old:    0.020, New:    1.000
Slit Height Changed: 1/29/2024 4:29:34 PM, Old:Reduced, New:Full
Idpt Control Changed: 1/29/2024 4:29:34 PM, Old:0, New:1
NIR SAT Changed: 1/29/2024 4:29:34 PM, Old: 0.500, New: 0.200
Baseline Correction Changed: 1/29/2024 4:29:34 PM, Old:0, New:1
Slit Height Changed: 1/29/2024 4:29:43 PM, Old:Reduced, New:Full
Saved as C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado.MSWOpened C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado.MSW
NIR SAT Changed: 1/29/2024 5:11:53 PM, Old: 0.200, New: 0.500
Source changeover Changed: 1/29/2024 5:11:53 PM, Old:   350.00, New:   325.00
NIR SAT Changed: 1/29/2024 5:11:53 PM, Old: 0.500, New: 0.200
Saved as C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado.MSWOpened C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado.MSW
NIR SAT Changed: 3/11/2024 2:42:29 PM, Old: 0.200, New: 0.500
Slit Height Changed: 3/11/2024 2:42:29 PM, Old:Full, New:Reduced
NIR SAT Changed: 3/11/2024 2:42:29 PM, Old: 0.500, New: 0.200
Slit Height Changed: 3/11/2024 2:42:30 PM, Old:Full, New:Reduced
Saved as C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado reduced.MSWOpened C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado reduced.MSW
NIR SAT Changed: 3/12/2024 8:32:42 AM, Old: 0.200, New: 0.500
Y mode Changed: 3/12/2024 8:32:42 AM, Old:Abs, New:%T
Y min Changed: 3/12/2024 8:32:42 AM, Old:     0.00, New:    -5.00
Y max Changed: 3/12/2024 8:32:42 AM, Old:     1.00, New:   105.00
NIR SAT Changed: 3/12/2024 8:32:42 AM, Old: 0.500, New: 0.200
Saved as C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado reduced.MSW
Opened C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado reduced.MSW
End Method Modifications
<Current Wavelength> , 189.500
<SBW (nm)> , 1.00
<Energy> , 794.33
<Slit Height> , Reduced

IRRAD BUDAPEST J4 0.4dpa POST VDG,
IRRAD BUDAPEST J4 0.4dpa POST VDG
Collection Time: 8/1/2025 1:37:15 PM
Operator Name  :
Scan Version 6.4.0.1610
Parameter List :
Instrument  Cary 5000
Instrument Version  3.07
Method Log     :
Method Name    : C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado reduced.MSW
Date/Time stamp: 3/12/2024 8:33:13 AM
Method Modifications:
